id,name,layer,lat,lon
48e1fa50ce4a241e6d238cd22631bc602ca48fe365ea30d88455ef448825cc30,Sinopec Guangzhou Refinery,['storage_terminal'],23.06802661,113.4595537
48f0e8b8d879fcad88079630a7a740c51f343e10ef9b827b8e80da5940f177f6,Jiujiang [CN],"['port', 'storage']",29.75999973,116.0762736
48fcd1009b7c3eccb78f849aced1c85435ba3ee8d38c5142cad9524c7fc9f42d,ENI Gela Refinery,['storage_terminal'],37.02527572,14.24846176
49016e56f2eab4936885f73c6f44d270dc55cef30ed078afef574a83c4e3332f,Transpetro SA Barueri,['storage_terminal'],-23.93484637,-46.32327057
4902aef4ee95b515b4c73f8f8b6a71c79e4b5293e3400ca1bf0e0d72065e53d7,ENAP Aconcagua Refinery,['storage_terminal'],-32.76276688,-71.50356485
494778aa259e9189cde12baf714028c2138d0c4344d42bcd8d86f55945c98938,Cadereyta refinery,['storage_terminal'],25.58826954,-99.97713089
4952adc3c79f83c3560f65797ce9cf849fe3a9ad3fddc3cd7a0085aeaa3193a8,Algeciras [ES],"['port', 'storage']",36.14015403,-5.420561369
4981e5644797100ee946398548ab1766940dec544541e23382490aff3f51515e,Transpetro SA Sao Francisco do Sul,['storage_terminal'],-26.23297638,-48.52918452
49a7af92c2117f63d004af989a49697c5dc5a1537e8e4f0984a61f455fa6dcbe,Russia Black Sea,['country_zone'],52.47130469,49.2841749
49abcc29550a3e1545dec1b9e0f0cb5de0adf14e9fc7cfcf5cea8f9a6b39eda3,ENEOS Muroran Refinery,['storage_terminal'],42.34724235,140.9694471
49c3a24b62b6e4821fa9ed1e221fa8092eb56e24cf0be74d8b403011a765c12c,Shanshan SPR,['storage_terminal'],43.04505531,90.43121338
49cf69b0eb4f19b37835367ddb10f8611b4239e6531f2e38830dfa37a773debb,Notheim Sewage treatment plant,['storage_terminal'],52.17985928,9.928406327
49d3581022b314e4c73691dfc6f21a963f3b33464d4f825262fbfa6adaa50b34,ivorian Refining Company,['storage_terminal'],5.279378727,-4.013405238
49ebd0b69d3d7283480ba95b7f522f8f22f00cc92b29d68ea3b9bddb14bf3edd,Santo Tomas De Castilla [GT],"['port', 'storage']",15.69817927,-88.61365444
4a216feb873fde53134e78842f6072bac1acd93665dbb4e7437239253b66dcc4,Toledo [US],"['port', 'storage']",41.6734411,-83.49082502
4a69d55af754a737b3164d71c87b4fcbceba4c501f76a0105471979dbe9689ce,South Pars Kangan Site - Phase 15,['storage_terminal'],27.69462989,52.15289072
4a980b99fd558c770514dbdb9ab52d4da9067b390199fdff3532130fa1b7a4b7,"Plains All American Pipeline, LP (Cushing)",['storage_terminal'],35.97367697,-96.74715042
4ab1644eb893f766ec5ca9e8485eb8691140e3ed97fb5a34190ed9e527577f46,Mai Liao - Taiwan [TW],"['port', 'storage']",23.78767857,120.1743285
4af3c3feff5253636c965c9dfd629f13fe433227e046b0644121b46a00be188e,Itochu Enex Etajima Terminal,['storage_terminal'],34.19530289,132.4812632
4b0de081f395d0e51d3dbf633dd059bbd0822baae35ee198360d1d2dcb6cbc66,Trieste [IT],"['port', 'storage']",45.62076431,13.77880161
4b2b059ce69572ab28bb42d953871fe191cf99ef6e4255661fae62487b98c943,Kolkata (Calcutta) [IN],"['port', 'storage']",22.53739552,88.30322997
4b3dfa020cd8d61ba96d769aa5d2e2ba2e867dad55392a9e1d3b89343137d15e,Trans Mountain Burnaby,['storage_terminal'],49.29621434,-123.040241
4b5272a11295d7a2b385a89e796167dd03eefebd3c1ed43ddcd9a06aa51952f3,Seibu Yamaguchi Refinery,['storage_terminal'],33.94241866,131.2278363
4b61e328020319d7dbd44315ee53a265342592a29239f00728b51a7ccb822e1f,"El Paso, TX [US]",['storage'],31.76547065,-106.3953556
4b65569d2ce2ac57daa2513c63b18d881cef4554d23b81ef5d6ffbdc2d1ca16b,PetroChina Shaanxi Company,['storage_terminal'],30.79703518,108.4134293
4bb1b9d14db5397614d873dbba77644692a00dd14e4db50e3441ce52de434a59,Wesel [DE],"['port', 'storage']",51.64163337,6.611741406
4beba91a897fa126d51515a7c6a36beddbfe682b8e88e2b5cfecf450acf9cd00,HuiYang,['storage_terminal'],38.9772228,117.7529498
4bee827fa40df1c37e81b3979fa7a99df90155b9c989e12c40f08f4302f9ae92,Citgo Clifton Ridge Terminal,['storage_terminal'],30.17277966,-93.29082977
4c0ef3547a4bd01a1507e80ab474a37866d09022005a5752ba6cd0089682c89e,Assiut Oil Refining Co ASORC,['storage_terminal'],28.33862522,33.12031626
4c2af69d443ee1ae3a59ba5f179d7d503446052f5c0a42fde235299d9f9ecb5a,Binhai,['storage_terminal'],37.27286432,119.0706427
4c31d6578c029e49dc0dd02132a9e89ef64b21acf6eca2110d18f53f35c2f904,El-Mex Refinery,['storage_terminal'],31.16834674,29.85065884
4c3469ffc5f7e232b08b207e7e1a078e25878fdec43a33d790457145724e8dce,Enbridge Griffith Terminal,['storage_terminal'],41.51091986,-87.44643512
4c4713b7a1a00a9967f1faf01b680d2e0c57a20d878fdc266473bc765f00a4be,Voslapper Groden Terminal,['storage_terminal'],53.56027437,8.148247494
4c55446e1be40962a37e29348ed61e91f0f2c6cec2eab5151281e0b8c8e90b15,Matosinhos refinery,['storage_terminal'],55.51779596,28.63534927
4c590369a043aa97a511343c915360af6422820a25728bccdde4fa73a3871c9a,Torrance Logistics Southwest Terminal I,['storage_terminal'],33.75494174,-118.2490135
4c666cca18860715b67e8f3865a95b785bdc239f1a7270753394a8aea8945597,Warren Refinery,['storage'],41.83150065,-79.12940172
4cb46163e58a7827fdefc4a6ff927954f51cec7715bc8d876d40ac67728e2eef,Buckeye Bahamas Hub Ltd.,['storage_terminal'],26.52261946,-78.76510314
4cb468feb20fc6405d36221f95ac94b3d0001d16f746dd41d4957795ea5ee325,Pembroke [GB],"['port', 'storage']",51.69747216,-5.038197499
4cd168c46891988eaa60d907043f919e2d1b5e9ad629d6a53bfef16027a734df,Terminal Martimo Almirante Maximiano da Fonseca,['storage_terminal'],-23.06116671,-44.22835789
4cfc2ebfbfe3f5627bb43d3a9b5f89689e4abfed4866d84a64304b12b8b6f8bb,Dammam [SA],"['port', 'storage']",26.49500113,50.20139572
4d229a6f664a0afd2bc148dbc57f9a5bf024c068d7bd8a647f1446550b1e23be,REVAP Refinery,['storage_terminal'],-23.8004237,-45.40306091
4d52601b2fe1765c6f13c66f429d114c8ee85dee80bddeb0910d22eb67a29e4e,Isfahan Refinery,['storage_terminal'],30.14027173,49.109899
4d6048b2ea5ce5877cb8a7026c5cf349380c81ae0b45784899834b7aad79017a,Qassim Bulk Plant,['storage_terminal'],26.30104923,43.89621735
4d628d0dcd99243f2c2fca85572fec5336e9e2c82d5f8ad9606e1f80abc5cdcd,Valero McKee Refinery,['storage_terminal'],35.95977065,-101.8817295
4d75d9dd1132f20eb3a4c7ac2bb4fd52c4f7fc02dcc6cf943a43c58563bc2087,PetroMasila Terminal,['storage_terminal'],14.68277292,49.53032582
4d834b6db00af287eec14ed13447bc12e139649fe4cc80968332dfd299312c1a,Ukrtransnafta JSC Pyvdenniy,['storage_terminal'],46.63191485,31.01839968
4d896038156f3c9d66efc5616a61abb12f6ff25e058eaf5de4e255cbc1dbeb9a,Rudham Terminal [YE],"['port', 'storage']",13.98033399,47.90830126
4dc9b0a095660c5d1051a04660d4028b314c80ea43a27a2bb6521c4ed42297f4,Dongying CNOOC Oil & Petrochemicals Shandong,['storage_terminal'],38.10225791,118.9829343
4dca8ebe3b1dab1184ae3d6d44b0695212924c6a96476022b0e1f6e302da5c2e,Giurgiu [RO],"['port', 'storage']",43.88211696,25.96647459
4de1dc42c7c9a0c2a5e50ffd6dff2b5507af21d2364640876761aedae352cb80,Cork [IE],"['port', 'storage']",51.864897,-8.348913385
4de6e0ed89be84411469f82e3e25262ac2daa077bc3a6f5a69f8db34739c8ddc,Port Dickson Refinery,['storage_terminal'],2.526571075,101.7829899
4df6e61391c832ac219efd031c58e0f2f62de716412c2ac7f61f4accc56e1533,Petrobrazi Refinery,['storage_terminal'],44.06423981,26.64061105
4e2983693b696d6eb4a3f23eaa6aeb2d2a00ae5adf297112df45b602cc6d5b56,P - Akzo Nobel Polymer Chemicals Rotterdam,['storage_terminal'],51.90924177,4.279414829
4e40399314c8e91bb473625ba997aabf5642656d4c597a51e098c9135dce25bd,Qingdao SPR,['storage_terminal'],36.03918542,120.2453985
4e4c8145e87a4a4b0a86d48a71bb8ff0ac8783886cc9a7fe5a5232e3f0f23679,Dagang Refinery,['storage_terminal'],38.9772228,117.7529498
4e6326d47cca1c3e5cbb8cc7b091ba9c07d81b2165edc4640649fd0fed7b1f1c,GDH Frontignan,['storage_terminal'],43.40189957,3.71367907
4e6da4e3289e6cc3b541931ab2430bcd8043c0d2ebc9b173ac80e7cf62b00345,United Hastings Terminal,['storage_terminal'],-38.32907074,145.2282408
4e736677a9baf90bf15604995dbed4fa9577c099534d73d6f3aedab157170e6b,Musayid Water Treatment plant,['storage_terminal'],24.9231116,51.57644328
4e79eb8e84d26f5c3c0006283bc1aa52c170b58d667be9848e136afea91a57e9,PADD 3 (US Gulf Coast),"['alternative_region', 'trading_region']",31.61257571,-96.41048986
4e8d1310bfbabbbf582e32b4cfd2523ff76dc8dee9e9e01d7752fb20d327b2c9,IOCL Western Regions Pipeline,['storage_terminal'],22.49484114,69.68008242
4eb98020169b3bec7c342bdda61b63f470f99d95901804872a05f2a22a8c8ca3,Viva Energy Australia Pty Ltd Gore Bay,['storage_terminal'],-33.85798448,151.2060358
4ed215b9f56f1101ffef0a4128b992dc04bbe2162487fbbd0a3fd95567cee9c1,"Zhanjiang Port Holdings Co., Ltd.",['storage_terminal'],21.19105596,110.4157773
4ee3e305576daf910dd9b2345f4af8fdb77b7a9c4105b4a5013e986d8597f796,Depot Petroliers de Fos S.A. (DPF),['storage_terminal'],43.41693699,4.892458676
4f1176d67b850e42185bd4f9699ee192540249449ac3571384870419eb81a5a9,HPCL Ltd Ennore,['storage_terminal'],13.28519667,80.3453115
4f216cede94341f9ac24a66c839c45a5c7f8cdb9fc2ded14e970197539bfbc7a,Valero Eastern Passage,['storage_terminal'],44.64414651,-63.56380445
4f3434aaf914df2492e297d2d01155308720eebd1d80568d3e4b05faaabc99a0,Iowa,"['state_or_province', 'trading_subregion']",42.07466845,-93.50004261
4f399b9b63b223bdbfb96ffc2a1bc87d2e20d5fd023ed1f6638f7d9a1405a807,"Coatzacoalcos, Pajaritos [MX]","['port', 'storage']",18.12914589,-94.40542889
4f3e23ea6c950b3b0aa2c4ddccac10ab8d7942cd6f7506e544e50a637417eb34,Central Tank Terminal Yokohama,['storage_terminal'],35.45256439,139.670237
4f42c0452c013cd538844670dff64d34c4e1b0a6773421564cb37a157bbb1894,China Energy Services Ningbo,['storage_terminal'],29.93407169,121.8799905
4f55c40540b5bedf5a48b19a3254544fc4ed1aa61953c6a56891600e511a284c,Wakayama [JP],"['port', 'storage']",34.20246855,135.1457541
4f574a0d8f43f7f9eb4fa6add763d59c6b786bc6cad89dedd577812bed8617ff,Marathon Canton Refinery,['storage_terminal'],40.7877273,-81.39132403
4f7ddd6616e890b257953253bc053bb4af90aa561df9b03e461dc8c06208e571,Port Bonython Fuels Pty. Ltd.,['storage'],-32.98846987,137.7694506
5001996a9a83e55fee41540911fd1e1239f17a4620d08f69a06cb51cc317e263,Nantong Sheng Petrochemical,['storage_terminal'],31.90264877,120.9519174
50182d9d05051a6c8d24f0514d4ee828da6eaa29eacbb11cfe368f51526328ce,Japan,"['country', 'trading_subregion']",30.84934631,136.661956
50280175014a8e6604e913dc496aa25d79e4f103df2ec891b2f606db18a90fe7,Cosmo Sekiyu - Sakaide,['storage_terminal'],34.34176289,133.8572358
503999bbb9b43e2e55c419ba9e347923c3c5545ebf57beab97d406d79ba2da5c,PEMEX TAR Ciudad Madero,['storage_terminal'],22.24293231,-97.82114609
504be3084f44d3e7eea35c83d4c8338e1fa19b777badc317f69326a4083d804e,Hungary,['country'],47.16533009,19.41217768
50533e2390a0a7899d26a383d2e8414863bdec399c0f9a5860e731901581ac18,Laizhou [CN],"['port', 'storage']",37.41510842,119.9495174
5057dafe08229da478858da705209d61d88db8dcaadf8376c266eeabdbe1f0ee,OPEC,"['alternative_region', 'trading_block']",28.23760395,48.56931837
506680050c1bdb0c04fe49abe477730460fe3c642fbea962dcdafb4db3605465,Yunnan Province (Kyaukpyu),"['state_or_province', 'trading_subregion']",24.97516709,101.4866999
5078bca8d0b0f7f9d30f3c1883e2b42f6d616761d312331a6ca7dd5776d590a8,Togo,"['country', 'trading_subregion']",7.70510807,1.15722333
50804944a9a2e19ff75e2269dfaa762bd8828ea0359b1e7a1a4b75180429f0a2,Khurais Crude Stabilisation Plant,['storage_terminal'],26.1724254,50.20847005
509d47cf9eb447ea2c533c3b0d7392b90877609705b9c1e935e4f34d69eb1195,Magellan Midstream Wynnewood,['storage_terminal'],34.63306264,-97.16694832
50a0cc058fe24ad2c32094f9c0cb026ca6194c692f9960e7a5c4f0c892446222,Ivory Coast,"['country', 'trading_subregion']",6.128329789,-5.519619971
50b87b4dbc8f6d5ba17ab0b55d6525f3b0c5bdbb716613556a5b2eb29ce20449,Yokkaichi [JP],"['port', 'storage']",34.96929977,136.6617539
50b9c977a1849a2c31ea15e5524cb5621157a0f0ff5330402e0af519c19a43cd,Toledo Terminal,['storage_terminal'],41.6734411,-83.49082502
50bb16541e28a757a228b0dbf5ead3a68c0845153f21ad63289c58911f51c757,Nanticoke Refinery,['storage_terminal'],42.79698981,-80.04355275
50e6d6330e59d7cfd32075710ca766d57c8bf28881ea183e01168e91cac5cd7e,Hamburg Holborn Refinery,['storage_terminal'],53.51986774,9.942382013
50eb53d4fe377f08dce73e9af32389bdd737269be4a5096d3ed1c7cf2949bc12,OPRIC Refinery (Sohar),['storage_terminal'],24.50603204,56.62328558
50f6db649425b26fff9d5a20731c796cacf5e1b4a7c5986d9cbd9d3397129dc8,"Richmond, CA [US]","['port', 'storage']",37.91757279,-122.3706258
5100a84694d3c37ee0a554514be452559c3a35e954a4823a54eb7cd37c6f5df7,Zeit Bay (Suco),['storage_terminal'],27.84116291,33.604329
5145ad512d6c192c721b4c2cc1b783aa3b41afcf468fbbc33472b32458e4817f,Panjin [CN],"['port', 'storage']",40.69687769,121.9942885
516b50504a5f134de1eade8357f2ac2114240beb726b04d92ac8eb7f2a8842f0,Abidjan [CI],"['port', 'storage']",5.279378727,-4.013405238
5186996c7b7eff00b3cbe11a4cbb904fc0997d070c57bb6c2c3735feb102b28b,Prince George Refinery,['storage_terminal'],53.89412868,-122.7509994
5190e0bccad9bf9e0ab42bfbf078d5a6151c0862a5c65d073944d38bdcfbf4d8,Illinois,"['state_or_province', 'trading_subregion']",40.12415551,-89.14839452
51b99961ffbc4df4bef4abcd9a8d53f6ab5144d0e1611414abab74b98b88a61b,IMTT St. Rose,['storage_terminal'],29.93785448,-90.325553
51d979fbf23ecef2ede7ebcdb86afaab791ca7e7e615fbe755cb0c1128211e6b,Kepco Gogo Power Station,['storage_terminal'],33.86118222,135.1488236
5205dedd069d9e2de76b1a65a6afe3cb12dad9eb5cebca6eeb99c5455b43d7c8,US Atlantic Coast,['country_zone'],38.65925327,-77.46391186
5209a5597ad271011888c86fb1e54c0ab0ca85dd62bf56d191798a4bff0394dd,Chugokudenryoku Tamashima Power Station,['storage_terminal'],34.50231834,133.7220089
522e4c8251fd05647346598090be69223a89a88996e6415262126b1d87191b82,Yijia Yanghong,['storage_terminal'],36.03918542,120.2453985
526e2c012e87bb7ae4970b0cea17ac6a9021f09f6228ffc26b6e82b07dabf32f,Port Jerome [FR],"['port', 'storage']",49.46703056,0.541068427
52eacbad93330141428e476461aa9916d1cb70677f0b2cc5bb63b4f4f60d21c7,EcoPetrol S.A. (Covenas),['storage_terminal'],9.506475202,-75.76134073
52fa5898c0d9f85050b689f7ee8dcea12e9de16df165e0bf4da642a965261ef4,Transpetro S.A. (Cubatao),['storage_terminal'],-23.93484637,-46.32327057
530872e21b067bc09a1d16127016b003c40e160741a0c257fd4467fdbd6ffee4,Hanwha Total Petrochemical,['storage_terminal'],37.01775216,126.3666975
5314873dfa580e9aa4e92f9c06ac23bd676a5b251619eaebfe71bc4122b38cd0,Qiwangda Refinery,['storage_terminal'],36.79959332,118.1524658
5314c3eec4069aa1be0ee8334edfb30d79745619bd996a893043bd91f26ccdf5,Shiyu Refinery,['storage_terminal'],32.24760518,119.1733186
532606fa91ff1dc37611151f5099db98bb6c60652477c415f06320db0de99857,Aoshan SPR (Phase 1),['storage_terminal'],30.01339547,122.1192992
533c3af1c8b42c4c3a906514b8c404211576eb99e5f7556658c645e793440c59,Transpetro SA Campos Eliseos,['storage_terminal'],-22.85383632,-43.16972771
5353d236b3c34c2e839fc0cf40af59fc5353d236b3c34c2e839fc0cf40af59fc,Yulong Refinery,['storage_terminal'],37.65585326,120.311051
536287846a98beda4120b15e3b229794522fdc5e963f595bbf23f82d2c5c493f,Petroineos Manufacturing Scotland Ltd,['storage_terminal'],56.02875967,-3.696295767
539db1548407fd97024391d01a6a2be239b1100f070a137d54a79907d03db6c8,Ras Tanura [SA],"['port', 'storage']",26.65945924,50.17513909
53a1dd89b617a4310853cd1e263f85725a2eb5b8ac862a3ed276dc8a3095b4cf,Chennai [IN],"['port', 'storage']",13.0978798,80.29770138
53bcc35eb87b86959f55615c4866a03b6369ed1bad91bde65cdc347c7a5bff3e,La Salina [VE],"['port', 'storage']",10.36681195,-71.46707474
53c52279a8f7d91ae1107495d88b98ea699380e8850a721414aebc456d70c305,Hellenic petroleum Thessaloniki Refinery,['storage_terminal'],40.63346368,22.9032236
53d983a22a12a46e53ff7d7ee84e7a6932684ae1383e90a8a57cc7c11a1b96ab,Vopak Panama Atlantic Inc.,['storage_terminal'],9.391005644,-79.81577411
54158474c7f50411075a1c600d538021e2c8953669c8fe77435a02d67d3044a4,Chiriqui Grande [PA],"['port', 'storage']",8.959831402,-82.10665971
54613b1fade848fe5576528eff21e3fbd95831c41f2feb7de37a1fe8dac571c9,Yanbu Al-Muajjiz,['storage_terminal'],23.96673422,38.20482101
548f78edf11288883fae3fd611c186b18b457bdd5d53e4957778598d7bbccb75,Odfjell Terminals (Dalian),['storage_terminal'],39.04722374,121.6888112
549e38b3757d4889a36acea12b21a85931c20b40e8a119a0218b3c70e4b22cb4,Zenith Energy Long Beach,['storage_terminal'],33.75494174,-118.2490135
54a25b4e2f1b28addf5b2cc8a6a82e54b45737d6d305fcb3a28b220bad8254a8,Changling Refinery,['storage_terminal'],29.50641613,113.2003588
54cc1a50ccd111e28b9e490748a2b992c3fe5252f618b019197d79b96f04a8b1,DAO San Fernando,['storage_terminal'],-33.58745334,-71.61901474
54d32ae70c6c977414f02f87cdd7ea42dbd08d162e474fb2a3b5c1aa6037f846,Valero St Charles Refinery,['storage_terminal'],29.98788149,-90.40091352
54d559f6d551def09a7ea85a55f403621b1e1a16e0ee3c7a246956200b757d8a,Florsheim [DE],"['port', 'storage']",50.00069815,8.411077869
54e455a8a6b2ad4689b9562cf7bab6f175ea259c9f032c55c38822fff98edc78,CORC  Mostorod Oil Refinery,['storage_terminal'],30.58523051,32.27355881
54fc584e7f9092bbbc3d500cca7d3e1146597793b2def1e70c6d3fdd5d304ce3,Clarkson [CA],"['port', 'storage']",43.49349975,-79.603058
550098e1018b3b770d4cbbc8b7d2194951fb8a1a30bf474170d8870051e452c8,Transpetro Guarulhos,['storage_terminal'],-23.93484637,-46.32327057
552b7219d75320dc07b346e45431ee2aedae46a7308f9f43a0619ddb801ffbb5,An Nuqat al Khams,['storage_terminal'],32.88953425,12.24348431
557622410ee1e7682557c753099c6f8a9e1551c3c2c197f84afe6b18d52f6d0d,US West Coast,['country_zone'],40.70722383,-114.9391457
557ae3befecd6897cb1b6cc63db4e81d142a59d0c80ce82b7ded1b836ee814fd,Hunt Refining Alabama Bulk Terminal,['storage_terminal'],30.68234981,-88.04985768
55827d0da4e103c9080ec9863202ed3062e803bfda4a3986c30cf69b142e4928,Exxon Antwerp Refinery,['storage_terminal'],51.279816,4.345737
558de5286e188b2b8e28ca1cdc4b68b2390399d22c71cfa5742de73d994fe827,Lindsey Refinery,['storage_terminal'],53.63424358,-0.191031192
559e963fad71269877097ca97b6378ca994953b9a22e9c55ebc39bf7db336b1b,Haldia [IN],"['port', 'storage']",22.03526049,88.08769463
55aff9705644d0b959901c856ab4be2f7657f5edd7586183cc379135fca77a60,Magellan Midstream Galena Park,['storage_terminal'],29.7192561,-95.14733477
55e0cda3e7ce192b56feb1f538377c19ffebe6df5920c24153eeb8cfea7ead86,Rostock [DE],"['port', 'storage']",54.15332779,12.10386806
55eaa5200f961bc012c61041d873f90077c56cebd1bd8521a00bb16aadb685ec,Kargıcak [TR],"['port', 'storage']",36.37289543,32.18325583
55fa3606c98fe16f589a2016bbd1bb92c86a432637aa38310b7928e026ef4066,Durban Oil Refinery (SAPREF),['storage_terminal'],-29.88102044,31.025586
5600764fc92f8cce630f3994e7af4d900945d54b29f6e4a07fde0c5e17f7d738,Northeast Asia (NEA),['shipping_region_v2'],35.60352004,113.1462518
5600979dd8fb7ad96fdc23e8477d2749b1ebb93a61fa0cb990be1e3e5a7bf28d,Bottrop [DE],"['port', 'storage']",51.50323709,6.960000016
5619069431c89c6aecd436778c45b56cc5bae33c0573a9c2f58d96e21faa0724,"Peerless Oil & Chemicals, Inc.",['storage_terminal'],17.98806003,-66.75763677
5627ad426bdcbd11d1fe5a904eb7e735f52cab9f21822ccb56fda235ce421fad,Carson Refinery,['storage_terminal'],33.75494174,-118.2490135
56508d6be2d8f2e8aa211583b5a2105c30df4a72967b3ff7ea5805d38f6073aa,Nansha Zhenrong Storage Co Ltd,['storage_terminal'],22.79466316,113.5624034
5653cf4dfb44e277505c6e6f95aa59551cafd13f3103725a10294946dd628ff5,Jayhawk Pipeline El Dorado,['storage_terminal'],37.79605929,-96.88893756
566d8842586412c83641e2277d198ed93179c352f462baccc252c9c31eb8a214,Yanbu Industrial Port [SA],"['port', 'storage']",23.96673422,38.20482101
568c34ac5c68c576eb99123bdeb3f142374a382ec131e4f55df37f57a2d37cb9,Limay Bataan [PH],"['port', 'storage']",14.49090712,120.5944118
56907e5eabbae8e47d25afe9cb0587ed410afdd8ad155b54af177420a96757ab,Lobito [AO],"['port', 'storage']",-12.34460872,13.55656705
56b057923d134a0005f9cea56ce8141a6c4920393b8e6b36c081934e4e85b9bc,PetroChina Huilai County Jieyang,['storage'],22.94972123,116.4882135
56bce8bd2f3e8b0b548d3b00ea46fddb0f8f53a6139cdbc2c60e979c43796631,Tartous [SY],"['port', 'storage']",34.91651395,35.86422839
56c878a498f82eb013147856d3458243566fc46658272ffdf2ca78eb423196b2,Star Refinery,['storage_terminal'],38.78270978,26.9228373
56cd4f3d02981617723d8378109c03859005a1c754e8883dfc42398e6b9a8468,Siliguri Marketing Terminal,['storage_terminal'],23.6616048,90.44979944
56dcc151aac264550684e83f76bff110c769c2d0f621f8d818acd7fff804e893,Maasvlakte Olie Terminal N.V. (MOT),['storage_terminal'],51.90924177,4.279414829
56e4f30ae2f160bed5d93b94614161916d880c5fef0cc2a2a3ef467b8f32b4bb,El Dorado Refinery,['storage_terminal'],32.38777135,-90.89016957
57097b7115f5f9c36fb4fc1af8b6f41e1b743fb25accca172b98eb10a86946f2,State of Minas Gerais,['storage_terminal'],-23.93484637,-46.32327057
571936a5750ca322b410e3b0a7bbf6dcb083d58ec7c0010e051d3cce54d3e631,Chemoil Energy Philippines Inc. (Pinamucan),['storage_terminal'],13.79571563,120.9377973
57288ca5bd4f7c7e00d07e5b0ab0d80345163d9feeb158a43b5cf72231bd2a9c,CNOOC Huizhou Refinery,['storage_terminal'],22.70033211,114.5940168
573491b90a586fde0af76794a115e1dcd7b7a000541f99e65371731db8c7e09d,"Council Bluffs, IA [US]",['storage'],41.18962581,-95.82962246
57402e366db840d9ee791f2b656c98854846719582bafe3b943ddd9d6a656da0,Missouri,"['state_or_province', 'trading_subregion']",38.36778657,-92.47728433
574498d0f19443c2ef6c64b1bb6fca95f8e89c87688f125240e39f718a0a56ad,Halul [QA],"['port', 'storage']",25.64416628,52.45080794
5748ba73ffc7985f00c6bef943008f9e08a8f3c7b1f3960ca6854d3516636941,Yunnan Refinery,['storage_terminal'],28.7330276,105.2672749
575276fe149ac0b321176948e14f8c8dda27de1fc9021faa0df4140e719b0452,Transpetro SACamacari,['storage_terminal'],-12.78853336,-38.49626541
5764dedd5370d90be8851ec03249c2aac44973af1d59b79c8ff61417336639d0,"Buenos Aires, BA [AR]","['port', 'storage']",-34.61371392,-58.35834503
578007473b888274cc5fd85ea4537836d67da3def819e1f44d7bb46cd0574453,Santa Cruz De Tenerife [ES],"['port', 'storage']",28.47707758,-16.23550236
5786a7d40d3c0e839e3b1abe545b89e2b23e1ba84fcbe2dac3a628bedd99c23a,Saba Dehloran Gas Processing,['storage_terminal'],32.36712648,47.70435333
57906d6e78b503f5bf0b1789a981f753edb35a4bd14300ceff95e320ef7fbc6d,Ashkelon Oil port/Eilat Ashkelon Pipeline,['storage_terminal'],31.80267191,34.62177381
57a0aa499d089761988f923b82649ccf2261cea4abc00c70a64e756e595395d2,El Palito [VE],"['port', 'storage']",10.49591387,-68.12330246
57a5c821cdc0d9e7187ffc242cd8afd8e86e287b725c1949c65396b575cb5d1e,Amsterdam [NL],"['port', 'storage']",52.40780146,4.832745427
57b0d94d4b4b819ec1647ce4322ec289faeac87eb6477f60d6ab8b7bb86e79f1,Bullenbaai [NL],"['port', 'storage']",12.18910048,-69.02497466
57c10d80330dc2a3a6e9b07b3350dbc7cc3014ef31a92543e05812da8f3ee4a9,Ilam [IR],['storage'],33.66601198,46.33037567
57c25ff917f2c2f540596b8c1192926a6204f12b03f66d729f53185833942a8d,"Tyler, TX [US]",['storage'],32.36234741,-95.27684113
57c5119ac46cdc6ffe1c2d6b861b7c975385483c649f0708beb09de81d570543,Tanzania,"['country', 'trading_subregion']",-6.456206649,36.11831061
5822723105627ba88968f3aae30cec352be3ec01ed4a5b6d0507ec59ccf5b457,Escravos [NG],"['port', 'storage']",5.494975871,4.936730861
58278b2ab8be328cdbb4bd46b82ccae96c740bf362004254109c999bebc5d0c7,Montevideo [UY],"['port', 'storage']",-34.88705743,-56.22013092
5827e0cea5e283213bb78aef23582511046307d7c55731f4d6ec87bc47708eb4,Fos Sur Mer Caban Plant,['storage_terminal'],43.45891948,5.144017981
58466a667bf9813180a86036a6e4cb7cb3baaf15880906d8c46c18dfe8dac3f2,Oiltanking Ebytem SA Puerto Rosales,['storage_terminal'],-38.91714022,-62.0707205
586e2624714e76be9611fff45e4b4d39a4e0c499e347b7f7d0e3d9222403d6fc,West Indies Oil Company Ltd,['storage_terminal'],17.13755818,-61.86208206
5883e786a8ac827592596b4f052c48b7417d1013a6cb5494f06b3f476904002a,Israel Med,['country_zone'],32.48432316,34.42256096
588742fac80977d1135ac903ab7139b9529434922624482285b86177a3dc231d,Jazan Bulk Plant,['storage_terminal'],16.87347587,42.52292764
5899d5818d3bfeabbc188e22a6aa5486e0284936e77d2cc29e435ff275958f81,Liaohe Oilfield Tuozi Pump Station Oil Storage,['storage_terminal'],40.69687769,121.9942885
58b016fa4dba6cff9de5889629d2e8ca902381a2d49a9dd6f943d192457024f5,Warren Refinery,['storage_terminal'],41.83150065,-79.12940172
58b444d038b8cbde6b182b30192ede8d08562060a2a6514aff382ec4c08930df,Western Australia,['alternative_region'],-48.15234206,99.39308255
58ced3cf75aa098f93e4a9850a11d16fa2e686c705f58d16d848d33841cbf04a,Mellitah [LY],"['port', 'storage']",32.88953425,12.24348431
